Supply 04/20/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5183,5320,5377,5331,5282,5218,5215,5141,5067,5058,5070,5065,5035,5038,5136,5108,5077,5058,5062,5104,5140,5189,5218,5322,5345,5340,5305,5275,5276,5319,5308,5322,5313,5291,5255,5272,5282,5268,5285,5303,5329,5363,5383,5435,5435,5483,5488,5527,5550,5571,5583,5607,5596,5590,5547,5509,5529,5546,5549,5626,5683,5842,5956,6018,5996,5978,6009,5936,5889,5814,5772,5704,5685,5742,5726,5708,5727,5818,5948,6144,6300,6525,6746,6949,7197,7413,7813,8091,8413,8606,8896,9242,9718,10164,10676,11063,11496,12001,12380,12721,12981,13192,13258,13348,13469,13808,13938,13998,14212,14324,14400,14461,14590,14893,15025,15004,14721,14794,15150,15532,15610,15781,16075,16104,16191,16109,16263,16312,16030,15744,15596,15625,15575,15668,15777,15697,15500,15293,15339,15519,15417,15268,15410,15590,15567,15543,15546,15729,15667,15419,15488,15692,15886,15796,15641,15699,15340,15072,14927,14600,14835,14991,14979,14596,14734,14852,14734,14466,14304,14176,14188,14224,14214,14274,14547,14944,15177,15039,14926,14882,14913,15007,15037,15207,15390,15453,15350,15446,15275,15228,15192,15215,14795,14105,13735,14026,14556,14528,14510,14474,14553,14674,14877,14682,14373,13714,13290,13215,13105,13154,13533,13496,13299,13060,12754,12277,11926,11439,10954,10638,10252,9857,9363,8872,8475,8180,7828,7534,7253,7035,6908,6687,6532,6392,6257,6148,6051,5998,5975,5944,5888,5894,5857,5869,5855,5841,5835,5855,5878,5877,5880,5839,5859,5957,5962,5930,5934,5951,6015,5990,5899,5782,5661,5544,5522,5582,5501,5403,5316,5338,5384,5438,5475,5559,5575,5479,5477,5495,5472,5384,5354,5287,5284,5263,5239,5199,5079,5047,
Natural gas,3141,2934,2860,2933,3016,3051,3028,2928,3025,3221,3170,3056,3013,2809,2582,2558,2651,2705,2730,2677,2682,2630,2607,2630,2566,2563,2596,2559,2541,2554,2557,2556,2540,2545,2551,2545,2552,2582,2588,2564,2539,2537,2558,2542,2565,2534,2498,2494,2468,2464,2475,2478,2488,2494,2494,2501,2497,2501,2564,2542,2470,2420,2332,2301,2260,2295,2254,2212,2239,2259,2274,2303,2345,2378,2395,2385,2372,2382,2394,2511,2674,2692,2685,2711,2718,2648,2586,2499,2454,2292,2185,2172,2218,2199,2197,2209,2216,2099,2112,2123,2110,2089,2080,2093,2084,2029,2158,2120,2046,1933,2014,1974,2016,2002,1996,2012,2089,1955,1953,1942,1943,1847,1751,1835,1830,1799,1755,1808,1835,1830,1837,1798,1799,1778,1765,1797,1836,1787,1728,1716,1721,1739,1684,1685,1715,1697,1694,1704,1693,1753,1717,1697,1681,1718,1761,1697,1828,2189,2298,2452,2329,2279,2286,2520,2460,2472,2519,2637,2739,2717,2573,2608,2576,2519,2439,2048,1844,1872,1855,1845,1823,1720,1633,1628,1598,1653,1673,1667,1740,1767,1793,1946,2048,1964,1709,1696,1672,1742,1783,1843,1964,2037,1989,2075,2134,2107,2088,1996,2056,2070,2103,2245,2288,2250,2337,2409,2526,2645,2702,2738,2912,2799,2719,2793,2861,2962,3008,3055,3095,3284,3277,3176,3219,3286,3350,3379,3611,3814,3842,3906,3989,3879,3815,3851,3745,3829,3780,3737,3683,3640,3623,3648,3682,3613,3686,3830,3775,3672,3604,3595,3622,3654,3678,3664,3604,3250,3276,3374,3527,3515,3440,3369,3236,3133,3060,3041,3093,2991,3093,3126,3144,3135,3091,3062,3064,3049,3079,3035
Large hydro,4990,5011,5034,5006,4959,4941,4951,4951,4788,4655,4667,4668,4617,4512,4503,4468,4459,4467,4467,4469,4447,4444,4418,4417,4347,4293,4283,4307,4301,4289,4285,4286,4295,4290,4284,4283,4277,4232,4242,4246,4234,4246,4299,4291,4281,4299,4308,4302,4280,4245,4246,4267,4280,4293,4301,4300,4295,4277,4261,4238,4121,4063,4101,4092,4117,4120,4126,4115,4113,4109,4107,4103,4109,4217,4331,4364,4389,4388,4388,4176,4075,4072,4081,4049,4046,4011,4003,3992,3995,4009,4004,3944,3864,3743,3729,3719,3827,3695,3579,3470,3492,3471,3476,3460,3454,3411,3289,3299,3343,3110,3061,3010,2952,2863,2778,2706,2786,2877,2849,2699,2623,2541,2551,2510,2588,2608,2531,2440,2427,2541,2687,2676,2682,2612,2465,2433,2537,2658,2673,2659,2649,2672,2665,2596,2575,2640,2629,2603,2575,2610,2616,2570,2444,2394,2483,2515,2539,2482,2481,2540,2491,2425,2375,2439,2449,2433,2446,2502,2566,2647,2675,2679,2714,2757,2736,2759,2643,2657,2779,2787,2782,2797,2847,2828,2754,2756,2738,2668,2699,2826,2815,2702,2653,2875,3094,3159,3074,3008,3089,3124,3092,3112,3062,3116,3175,3436,3762,3783,3848,3879,3873,4002,4238,4377,4427,4486,4398,4249,4130,4118,4380,4558,4588,4613,4612,4659,4760,4855,4917,5041,5174,5235,5270,5284,5298,5297,5303,5312,5294,5275,5285,5282,5269,5285,5279,5290,5294,5313,5315,5312,5302,5311,5329,5250,5231,5209,5186,5181,5183,5182,5199,5199,5197,5195,5185,5030,4991,4962,4908,4885,4851,4815,4813,4849,4902,4898,4891,4699,4605,4577,4550,4514,4467,4469,4475,4472,4509,4511
Imports,6793,6634,6571,6396,6356,6294,6211,6214,6358,6436,6404,6402,6390,6627,6743,6707,6605,6536,6470,6349,6267,6170,6120,5966,5930,5941,5894,5908,5886,5820,5806,5752,5726,5696,5690,5655,5566,5517,5500,5436,5415,5345,5241,5180,5149,5110,5088,5075,5079,5131,5144,5097,5092,5050,5070,5122,5133,5135,5145,5148,5303,5340,5317,5361,5418,5443,5445,5584,5715,5780,5859,5967,6025,5984,6033,6004,5943,5798,5657,5633,5588,5369,5150,5009,4790,4738,4544,4394,4230,4143,4060,3790,3403,3169,2720,2452,1997,1858,1603,1316,1085,920,881,823,769,486,360,290,42,241,276,285,242,-27,-160,-96,138,-29,-398,-663,-738,-711,-958,-1015,-1201,-1243,-1391,-1399,-1118,-1048,-1062,-1132,-1207,-1300,-1349,-1279,-1231,-1198,-1209,-1380,-1308,-1235,-1343,-1445,-1438,-1473,-1508,-1757,-1731,-1539,-1624,-1809,-1958,-1881,-1897,-1978,-1816,-2070,-2082,-1993,-2098,-2127,-2088,-2027,-2101,-2184,-2168,-2109,-2072,-2026,-2046,-2079,-2067,-2102,-2281,-2208,-2289,-2105,-2095,-2028,-2036,-1958,-1911,-2037,-2144,-2109,-2002,-2040,-1856,-1949,-1859,-1885,-1415,-930,-607,-889,-1239,-1094,-1075,-1061,-1105,-1206,-1285,-1183,-944,-606,-303,-136,-33,3,-339,-345,-285,-115,167,665,1062,1613,2314,2801,2898,3366,3944,4501,4933,5226,5500,5743,6019,6087,6197,6554,6810,6990,7208,7421,7480,7534,7571,7672,7690,7803,7931,7899,7990,7933,7923,7891,7868,7884,7840,7819,7667,7629,7516,7399,7421,7454,7388,7313,7284,7283,7276,7367,7310,7612,7648,7562,7524,7422,7331,7295,7245,7120,6922,6921,6799,6976,7101,7052,7021,7009,6992,6911,6833,6773,6678,6646
Nuclear,2284,2284,2283,2283,2284,2284,2284,2285,2283,2283,2283,2282,2282,2282,2283,2282,2283,2283,2283,2283,2283,2284,2283,2283,2283,2284,2284,2284,2284,2285,2284,2284,2284,2284,2285,2284,2285,2285,2284,2285,2285,2285,2284,2285,2286,2285,2286,2285,2285,2284,2283,2283,2284,2284,2284,2284,2284,2284,2285,2285,2285,2285,2285,2284,2284,2285,2285,2285,2285,2286,2286,2285,2285,2283,2282,2283,2282,2283,2281,2283,2282,2282,2282,2281,2280,2280,2280,2280,2280,2280,2279,2281,2280,2280,2281,2280,2282,2280,2281,2283,2281,2282,2282,2282,2282,2282,2283,2282,2283,2284,2283,2284,2284,2284,2285,2285,2284,2285,2285,2285,2285,2285,2285,2284,2282,2283,2284,2284,2283,2284,2284,2284,2283,2284,2283,2284,2284,2284,2283,2284,2284,2284,2285,2284,2283,2284,2284,2284,2284,2285,2284,2285,2285,2285,2285,2285,2285,2286,2285,2286,2286,2286,2285,2283,2283,2284,2284,2283,2284,2283,2282,2283,2283,2284,2284,2284,2284,2284,2284,2283,2284,2284,2284,2284,2284,2284,2283,2285,2284,2285,2285,2285,2284,2285,2284,2286,2284,2285,2283,2284,2283,2282,2282,2281,2281,2282,2283,2283,2282,2282,2282,2282,2283,2282,2283,2282,2283,2283,2282,2282,2282,2282,2283,2283,2284,2283,2284,2283,2283,2283,2283,2283,2283,2283,2282,2284,2283,2284,2283,2282,2282,2281,2282,2281,2282,2282,2282,2283,2282,2283,2284,2283,2283,2283,2284,2283,2284,2283,2284,2284,2284,2284,2284,2284,2284,2284,2284,2284,2283,2284,2285,2285,2285,2284,2285,2286,2285,2286,2285,2285,2285,2285,2286,2285,2286,2286,2286,2286
Coal,10,10,10,10,11,10,9,10,10,10,10,10,10,10,11,10,10,10,10,9,10,9,9,9,9,10,10,10,10,10,10,9,9,10,9,9,10,10,10,10,10,11,10,10,11,11,11,11,11,11,11,11,11,11,12,11,11,12,12,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,11,11,11,11,12,11,11,12,12,11,12,12,11,11,11,12,12,12,11,10,11,11,11,10,11,11,10,9,10,10,10,9,9,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,9,9,9,9,9,9,9,9,9,9,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,11,11,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,11,11,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,11,11,11,12,11,11,11,11,12,11,11,10,10,10,10,11,10,11,10,11,11,11,11,11,11,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
