Supply 04/18/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,2980,2954,2941,2885,2845,2851,2807,2762,2759,2764,2790,2825,2828,2805,2761,2741,2729,2726,2727,2740,2730,2732,2739,2728,2726,2733,2756,2741,2758,2774,2782,2783,2783,2778,2755,2758,2753,2754,2771,2771,2797,2797,2798,2769,2756,2766,2774,2740,2734,2770,2815,2833,2845,2850,2842,2793,2761,2726,2689,2648,2591,2567,2582,2570,2547,2590,2590,2586,2585,2559,2553,2560,2552,2548,2536,2498,2459,2485,2605,2716,2851,3073,3348,3636,3996,4368,4803,5306,5792,6255,6648,7040,7430,7872,8367,8807,9097,9576,10050,10385,10777,11128,11344,11603,11806,11992,12126,12198,12340,12527,12568,12567,12653,12687,12769,12848,12930,13092,13126,13053,13149,13233,13257,13268,13322,13369,13306,13393,13447,13537,13499,13487,13511,13561,13573,13593,13553,13511,13481,13488,13352,13261,13268,13190,13209,13233,13108,13122,13100,13095,13082,13083,13259,13320,13302,13319,13303,13340,13329,13314,13307,13283,13310,13265,13218,13203,13129,13102,13174,13166,13122,13118,13095,12946,12805,12868,12891,12824,12716,12692,12595,12589,12446,12358,12637,12678,12644,12659,12533,12349,12194,11993,12078,11913,11814,11823,11732,11814,11778,11606,11497,11396,11314,11245,11166,11025,10790,10510,10369,10174,9852,9646,9337,9071,8829,8449,7952,7511,7175,6755,6292,5838,5420,5036,4624,4307,3919,3573,3203,2911,2694,2603,2569,2526,2442,2413,2383,2395,2421,2411,2407,2444,2476,2483,2474,2432,2439,2434,2473,2472,2466,2462,2487,2448,2449,2477,2525,2576,2637,2713,2751,2766,2769,2790,2746,2693,2659,2642,2645,2652,2676,2695,2730,2755,2758,2750,2748,2752,2752,2776,2798,2832,2816,2822,2757,2739,2722,2653,
Natural gas,4082,3945,3874,3904,3931,3846,3836,3816,3725,3654,3587,3538,3512,3429,3305,3232,3208,3223,3216,3318,3408,3383,3343,3290,3216,3139,3002,3033,2992,2962,2990,2935,2888,2876,2858,2828,2773,2810,2817,2796,2788,2788,2790,2811,2818,2820,2827,2869,2901,2918,2797,2800,2792,2771,2784,2872,2941,3029,3131,3194,3243,3299,3234,3248,3314,3283,3309,3499,3581,3761,4211,4294,4304,4366,4503,4476,4618,4662,4697,4722,4634,4661,4616,4545,4623,4738,4670,4491,4251,3970,3860,3564,3345,3228,3081,2980,3041,2647,2616,2762,2745,2657,2556,2387,2089,1962,2016,2010,2004,2165,2311,2297,2309,2318,2393,2327,2279,2309,2331,2467,2251,2342,2352,2323,2301,2387,2288,2387,2354,2381,2376,2425,2467,2493,2480,2518,2566,2545,2539,2557,2569,2585,2662,2715,2783,2773,2791,2763,2772,2794,2798,2875,2948,2914,3012,2918,2930,2830,2560,2552,2532,2562,2548,2542,2460,2407,2445,2431,2402,2483,2412,2419,2354,2449,2517,2553,2529,2570,2542,2447,2448,2482,2476,2560,2455,2450,2594,2618,2620,2828,2938,3019,3093,3367,3474,3601,3714,3793,3831,3868,3945,3970,3965,4032,4117,4262,4381,4555,4765,4904,5099,5297,5456,5699,6004,6187,6264,6216,6013,6106,6435,6827,7153,7618,7856,8182,8715,8916,8961,9336,9516,9495,9489,9583,9724,9861,9920,9981,10017,10137,10188,10222,10157,10140,10122,10181,10071,9950,9566,9514,9296,9057,8956,8931,8900,8881,8776,8626,8467,8256,8085,7939,7666,7581,7570,7589,7477,7566,7405,7284,7077,6771,6378,6101,6088,6124,6135,6083,6037,5908,5760,5475,5307,5236,5200,5200,5182,5245
Large hydro,4585,4623,4702,4657,4649,4683,4702,4682,4686,4704,4706,4707,4714,4698,4702,4698,4701,4695,4693,4670,4674,4656,4660,4668,4633,4572,4575,4612,4675,4664,4663,4679,4671,4669,4681,4689,4684,4667,4664,4645,4647,4661,4666,4667,4663,4682,4689,4649,4616,4674,4676,4699,4704,4707,4708,4707,4707,4706,4716,4707,4651,4697,4636,4580,4606,4646,4667,4723,4729,4698,4667,4691,4691,4576,4532,4514,4502,4455,4295,4218,4383,4293,4136,4111,4190,4230,4528,4608,4637,4662,4634,4660,4633,4519,4473,4472,4570,4497,4258,4047,4032,4220,4274,4242,4226,4229,4226,4282,4267,3971,3849,3835,3808,3824,3786,3755,3707,3613,3625,3750,3627,3503,3550,3545,3561,3616,3605,3602,3598,3606,3593,3551,3540,3579,3586,3577,3580,3555,3526,3507,3503,3494,3514,3483,3468,3398,3365,3426,3395,3434,3437,3337,3322,3308,3373,3392,3420,3744,3864,3864,3830,3836,3823,3820,3815,3804,3806,3786,3794,3935,3948,3983,3904,3891,3889,3850,3863,3875,4100,4207,4208,4299,4291,4375,4285,4179,4124,4137,4159,4203,4235,4341,4293,4226,4147,4169,4305,4433,4435,4433,4441,4434,4432,4438,4414,4417,4420,4453,4481,4498,4546,4594,4608,4604,4591,4563,4619,4697,4704,4701,4815,4986,5008,5003,5015,5051,5068,5159,5167,5041,4925,4860,4911,4873,4895,4944,4957,4952,4893,4882,4877,4927,4925,4895,4832,4797,4777,4832,4966,4897,4972,4957,4958,5071,5072,5046,5014,4975,4945,4974,4975,4956,4904,4944,4931,5026,5000,4947,4863,4878,4861,4894,4921,4908,4842,4785,4799,4780,4808,4829,4748,4730,4679,4777,4804,4796,4780,4768
Imports,8297,8384,8326,8243,8248,8176,8108,8115,8072,8043,8020,7973,7913,7895,7993,8031,8005,7985,7965,7778,7643,7583,7525,7543,7595,7721,7766,7686,7614,7599,7536,7539,7587,7557,7560,7524,7619,7604,7642,7620,7593,7567,7590,7582,7604,7581,7561,7550,7554,7565,7675,7667,7637,7723,7763,7783,7830,7790,7769,7851,8001,8184,8497,8719,8755,8781,8810,8736,8773,8725,8510,8506,8816,9126,9358,9498,9634,9624,9612,9667,9553,9416,9510,9381,8990,8699,8221,7862,7634,7388,7118,7038,6823,6629,6285,5875,5477,5396,5146,4962,4684,4165,3959,3841,3856,3785,3566,3429,3250,3310,3362,3358,3287,3192,3031,2981,2878,2728,2625,2439,2325,2302,2297,2249,2159,2001,2087,1993,1951,1782,1825,1901,1822,1667,1614,1574,1626,1716,1749,1733,1918,2020,1996,2116,2059,1994,2204,2216,2254,2220,2154,2266,2118,1973,2010,2040,2069,1797,1742,1808,1868,1974,2013,2137,2296,2371,2508,2642,2640,2534,2595,2699,2870,3019,3153,3145,3228,3310,3324,3382,3506,3568,3770,3791,3803,3926,3953,3993,4146,4175,4272,4378,4264,4282,4385,4357,4261,4135,4180,4396,4468,4673,4895,4970,5099,5127,5271,5470,5443,5596,5780,5868,6024,6099,6126,6369,6886,7083,7522,7943,8227,8262,8308,8330,8584,8563,8485,8592,8845,8855,9081,9334,9358,9369,9416,9390,9492,9555,9592,9568,9535,9527,9501,9490,9503,9573,9602,9694,9850,9770,9894,9963,9936,9859,9712,9615,9672,9697,9750,9722,9657,9623,9757,9682,9504,9306,9127,8952,9049,8983,8993,9031,9151,9258,9142,9053,8866,8743,8653,8574,8598,8744,8742,8604,8509,8476,8383,8208
Nuclear,2288,2287,2286,2286,2288,2286,2286,2285,2284,2285,2284,2284,2284,2285,2284,2284,2284,2284,2285,2284,2285,2285,2285,2285,2284,2285,2284,2285,2286,2285,2287,2287,2285,2286,2286,2286,2285,2287,2286,2286,2286,2287,2286,2285,2285,2285,2284,2285,2285,2285,2285,2285,2286,2285,2285,2285,2285,2284,2285,2285,2285,2286,2286,2285,2286,2287,2286,2287,2286,2286,2288,2288,2287,2286,2286,2285,2284,2286,2285,2284,2285,2285,2284,2285,2284,2284,2284,2285,2285,2284,2285,2284,2285,2285,2285,2285,2286,2285,2285,2286,2286,2285,2286,2285,2287,2286,2284,2285,2284,2285,2285,2284,2285,2285,2284,2285,2285,2286,2285,2285,2285,2284,2285,2285,2284,2286,2287,2288,2287,2287,2288,2287,2287,2287,2287,2287,2288,2287,2287,2288,2287,2287,2287,2288,2288,2287,2286,2285,2286,2286,2286,2286,2285,2286,2286,2286,2286,2286,2286,2286,2287,2286,2285,2287,2286,2285,2285,2285,2287,2286,2286,2286,2286,2286,2287,2287,2287,2287,2287,2287,2285,2285,2286,2285,2285,2285,2285,2286,2286,2286,2285,2285,2286,2285,2285,2285,2285,2286,2284,2286,2285,2286,2286,2285,2285,2286,2286,2286,2286,2286,2286,2285,2286,2286,2286,2286,2286,2286,2284,2285,2287,2285,2286,2285,2286,2285,2285,2285,2284,2286,2286,2286,2286,2286,2285,2285,2286,2286,2286,2287,2286,2286,2287,2286,2286,2287,2286,2287,2287,2287,2287,2287,2286,2288,2286,2287,2285,2285,2285,2285,2285,2286,2286,2285,2286,2286,2287,2286,2287,2286,2287,2287,2286,2286,2287,2286,2287,2287,2287,2287,2286,2287,2287,2287,2288,2288,2286,2286
Coal,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,8,9,9,8,9,8,8,8,8,9,9,9,8,9,8,9,9,9,9,9,8,9,9,9,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10,9,9,8,8,8,8,9,9,9,9,9,9,9,9,10,10,9,9,9,9,10,9,9,9,10,10,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,11,11,11,11,12,12,12,11,11,10,10,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,10,9,9,10,10,10,10,10,10,9,9,9,9,9,9,10,10,9,9,9,9,10,10,9,9,10,10,9,10,10,9,10,10,10,11,10,10,11,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,9,10,11,11,11,10,10,10,10,10,10,10,11,10,10,11,11,11,11,10,10,9,9,9,9,9,9,9,8,9,9,10,10,10,9,10,10,10,10,11,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,12,11,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,10,10,10,9,10,10,10,10,10,10,10,11,10,10,10,10
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
