Supply 04/21/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,4966,4997,4948,4958,4959,4966,4981,4952,4895,4830,4751,4725,4696,4668,4669,4651,4611,4618,4585,4601,4596,4665,4740,4844,4940,5007,5152,5270,5312,5339,5368,5313,5304,5263,5309,5333,5421,5443,5513,5553,5567,5541,5520,5503,5480,5417,5358,5349,5285,5232,5182,5188,5180,5237,5315,5308,5286,5243,5258,5235,5244,5286,5276,5259,5263,5288,5282,5274,5293,5317,5343,5356,5344,5324,5342,5310,5287,5335,5433,5552,5707,5918,6128,6368,6674,6934,7266,7642,7976,8357,8730,9191,9692,10100,10170,10057,10220,10778,11456,11669,11662,11788,11895,11983,11915,11789,11894,12106,12280,12385,12483,12669,12836,12880,12800,12761,12846,12847,12813,12788,12737,12518,12299,12311,12413,12633,12604,12357,12347,12276,12145,12101,12107,12118,12087,12126,12121,12132,12153,12107,12177,12271,12332,12366,12496,12677,12978,13047,12844,12847,12757,12688,12748,12779,12722,12777,12880,12926,12841,12856,12851,12895,12902,12887,12897,12869,12952,12971,12869,13057,13192,13061,12967,13123,13256,13238,13399,13167,13119,13065,12940,13084,12869,12751,12780,12824,12930,13189,13311,13251,13250,13304,13090,12803,12753,12603,12798,13026,13190,13198,13156,13100,13163,13161,12958,12613,12336,12036,12090,12261,12473,12547,12790,12834,12691,12454,11906,10952,10421,10241,10399,10205,9736,9283,8861,8429,7899,7551,7200,6933,6769,6637,6572,6483,6418,6418,6463,6513,6547,6535,6523,6514,6525,6505,6520,6495,6483,6441,6468,6495,6533,6527,6516,6526,6523,6467,6486,6469,6426,6407,6411,6416,6404,6363,6339,6349,6360,6321,6248,6219,6175,6176,6213,6192,6183,6206,6230,6265,6225,6174,6143,6106,6104,6099,6111,6076,6069,6056,
Natural gas,3072,3025,3069,3164,3118,3069,2981,2962,2981,2995,3026,3066,3029,3033,2918,2934,2970,2967,2969,2979,3021,3022,2927,2912,2848,2952,3029,2984,2945,2946,2890,2804,2782,2885,2968,2937,2803,2669,2515,2428,2459,2451,2460,2453,2465,2397,2351,2320,2241,2327,2535,2534,2681,2597,2661,2565,2572,2612,2614,2566,2551,2516,2618,2568,2609,2576,2566,2579,2568,2574,2564,2543,2539,2563,2544,2542,2514,2483,2454,2486,2497,2494,2489,2478,2441,2371,2293,2296,2237,2240,2152,2110,2068,2046,2021,2049,2035,1785,1649,1698,1742,1685,1680,1641,1593,1550,1496,1456,1478,1512,1543,1541,1534,1522,1507,1481,1561,1561,1554,1541,1554,1585,1516,1509,1511,1495,1490,1552,1473,1507,1528,1503,1480,1477,1480,1485,1509,1461,1479,1509,1457,1512,1512,1530,1494,1485,1513,1523,1515,1466,1527,1501,1416,1443,1439,1411,1406,1423,1472,1426,1453,1426,1419,1439,1398,1427,1413,1400,1468,1418,1414,1442,1467,1407,1418,1482,1450,1495,1474,1496,1531,1484,1658,1585,1551,1548,1557,1580,1654,1694,1722,1675,1761,1826,1799,1826,1836,1827,1837,1908,1945,1988,2017,2069,2107,2094,1838,1942,1971,2028,2051,2139,2151,2230,2337,2373,2518,2687,2435,2366,2442,2535,2610,2620,2746,2792,2835,2985,3024,3503,3421,3423,3549,3518,3664,3817,3834,3879,3858,3873,3895,3945,3965,4042,3977,4008,4018,3909,3759,3706,3673,3745,3787,3588,3499,3518,3567,3532,3547,3504,3457,3391,3322,3276,3206,3058,3064,3032,2986,2945,2922,2898,2842,2806,2834,2763,2670,2718,2801,2813,2840,2815,2810,2782,2680,2653,2625,2656
Large hydro,4547,4571,4670,4679,4667,4678,4681,4680,4679,4679,4659,4636,4597,4561,4584,4558,4578,4553,4524,4506,4494,4541,4557,4553,4440,4259,4230,4287,4288,4290,4295,4299,4298,4235,4208,4214,4196,4236,4318,4293,4288,4285,4270,4250,4256,4262,4265,4272,4263,3969,3877,3816,3845,3692,3794,3863,3844,3835,3859,3862,3813,3708,3730,3718,3721,3727,3750,3768,3755,3759,3750,3749,3735,3789,3812,3855,3869,3874,3861,3820,3808,3798,3800,3816,3804,3756,3782,3744,3727,3706,3650,3564,3416,3163,2960,2864,2844,2677,2398,2284,2248,2301,2305,2255,2281,2381,2406,2309,2251,2347,2359,2376,2278,2239,2251,2253,2250,2246,2245,2243,2255,2334,2460,2481,2483,2426,2297,2347,2367,2335,2423,2454,2455,2457,2470,2482,2486,2494,2458,2476,2466,2410,2339,2324,2351,2243,2150,2169,2206,2221,2265,2392,2379,2339,2419,2414,2339,2321,2370,2398,2433,2439,2426,2443,2380,2440,2445,2382,2457,2456,2399,2387,2513,2456,2336,2374,2376,2423,2529,2585,2618,2532,2466,2579,2609,2625,2621,2562,2460,2455,2572,2565,2590,2608,2594,2587,2570,2531,2524,2563,2689,2809,2838,2849,2830,3087,3209,3330,3497,3507,3479,3444,3422,3350,3439,3404,3424,3786,4043,4082,4069,4202,4402,4473,4490,4478,4421,4434,4427,4455,4617,4660,4718,4769,4821,4877,4905,4967,5013,5026,5026,5105,5109,5122,5092,5073,5064,5105,5110,5110,5083,5086,5171,5202,5207,5191,5114,5104,5089,5049,5027,5025,5038,5054,4986,4881,4911,4876,4865,4857,4821,4810,4807,4775,4767,4787,4752,4633,4574,4564,4576,4566,4548,4546,4524,4518,4525,4527
Imports,6499,6479,6283,6038,6018,5971,5949,5886,5855,5793,5790,5731,5725,5756,5806,5756,5673,5628,5603,5551,5487,5301,5160,5000,4956,4960,4800,4605,4523,4473,4448,4530,4531,4489,4444,4406,4391,4470,4497,4499,4445,4474,4436,4479,4485,4569,4684,4759,4861,5228,5397,5465,5445,5541,5373,5293,5269,5306,5299,5364,5430,5604,5606,5661,5710,5717,5699,5737,5741,5743,5752,5805,5858,5938,5952,5939,5918,5828,5704,5576,5437,5210,5025,4796,4502,4377,4157,3779,3528,3192,2924,2600,2269,2048,2145,2389,2398,2241,1858,1767,1765,1597,1473,1444,1557,1502,1444,1289,1102,927,768,505,352,239,271,176,12,-33,-102,-72,-79,-15,167,93,13,-202,-169,8,-76,-71,-114,-81,-103,-148,-129,-209,-235,-254,-297,-298,-434,-540,-617,-713,-913,-1051,-1372,-1464,-1280,-1379,-1307,-1429,-1446,-1486,-1509,-1620,-1654,-1738,-1762,-1820,-1870,-1888,-1927,-1951,-1912,-1915,-2038,-1978,-1914,-2115,-2226,-2111,-2116,-2105,-2140,-2146,-2268,-2150,-2100,-2083,-1935,-1961,-1677,-1597,-1525,-1541,-1622,-1769,-1790,-1643,-1626,-1650,-1464,-1227,-1100,-842,-890,-961,-1047,-1033,-1046,-1037,-999,-961,-726,-628,-215,93,-2,-152,-249,-173,-319,-216,-70,274,806,1300,1759,2044,2063,2202,2545,2925,3427,3891,4528,4901,5229,5243,5438,5671,5754,5949,5959,5936,6057,6173,6258,6332,6429,6464,6467,6510,6622,6640,6612,6745,6804,6834,6792,6669,6560,6608,6636,6586,6563,6542,6502,6526,6513,6474,6406,6360,6308,6437,6302,6266,6296,6232,6173,6127,6035,5905,5774,5743,5649,5711,5758,5675,5543,5481,5406,5349,5325,5343,5256,5163
Nuclear,2287,2286,2285,2286,2286,2286,2287,2286,2287,2286,2284,2285,2284,2285,2284,2284,2285,2285,2284,2284,2285,2283,2284,2284,2284,2283,2283,2284,2283,2284,2286,2286,2285,2285,2285,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2285,2284,2284,2282,2284,2283,2283,2283,2283,2283,2283,2281,2282,2283,2283,2281,2282,2282,2282,2282,2282,2282,2282,2284,2281,2282,2282,2282,2283,2281,2282,2282,2283,2284,2283,2283,2284,2283,2285,2283,2284,2284,2284,2283,2282,2282,2282,2283,2283,2284,2283,2283,2284,2284,2283,2284,2284,2284,2283,2285,2285,2284,2283,2284,2283,2284,2284,2285,2285,2284,2285,2285,2285,2285,2285,2285,2285,2285,2286,2286,2286,2286,2288,2287,2287,2286,2286,2285,2286,2286,2285,2284,2286,2284,2286,2287,2286,2286,2286,2286,2286,2286,2287,2285,2286,2286,2286,2286,2286,2287,2287,2288,2287,2287,2288,2287,2288,2288,2288,2289,2288,2287,2287,2286,2285,2286,2287,2286,2287,2287,2287,2286,2287,2287,2286,2286,2287,2286,2287,2286,2286,2286,2286,2286,2287,2286,2287,2287,2286,2287,2287,2286,2287,2287,2287,2287,2287,2286,2287,2286,2286,2286,2284,2285,2285,2285,2285,2285,2284,2286,2283,2283,2283,2283,2284,2283,2283,2284,2283,2284,2283,2283,2283,2283,2282,2284,2283,2284,2284,2283,2284,2285,2284,2284,2284,2284,2284,2285,2284,2284,2282,2282,2282,2282,2283,2283,2282,2282,2283,2282,2283,2285,2285,2284,2285,2285,2284,2285,2284,2283,2283,2283,2283,2284,2284,2284,2285,2284,2284,2285,2284,2285,2284,2284,2285,2285,2286,2285,2285,2286,2285
Coal,10,10,10,11,10,10,10,10,10,10,10,10,11,11,11,11,11,10,10,10,11,11,11,11,11,11,11,10,10,11,11,11,11,10,10,10,10,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,11,10,11,11,10,10,10,10,10,10,9,9,9,10,11,10,10,10,10,10,10,10,10,11,11,11,10,11,11,12,12,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,12,11,11,11,11,11,11,11,10,11,11,11,11,10,10,11,11,11,11,11,11,10,10,10,9,9,9,9,9,10,10,10,9,10,9,9,10,9,9,9,9,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,9,10,10,10,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,11,10,10,10,10,10,9,10,10,9,10,9,9,10,10,10,10,10,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
