Supply 04/30/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5273,5284,5207,5141,5051,4991,4961,4925,4928,4981,4981,5075,5059,5007,4916,4909,4912,4910,4886,4840,4800,4744,4697,4658,4630,4652,4621,4606,4593,4583,4571,4590,4636,4571,4583,4609,4618,4628,4632,4642,4725,4800,4832,4805,4830,4858,4847,4880,4841,4805,4889,4802,4764,4710,4666,4640,4637,4624,4612,4659,4578,4542,4509,4505,4469,4449,4391,4359,4350,4357,4329,4301,4226,4197,4201,4193,4288,4383,4517,4745,4989,5180,5453,5716,6019,6379,6743,7113,7502,7903,8286,8658,9063,9501,9922,10250,10705,11134,11512,11752,11965,12181,12436,12703,12863,13028,13126,13280,13344,13280,13373,13356,13435,13508,13697,13969,14058,14090,14277,14400,14448,14573,14643,14645,14661,14743,14774,14842,14843,14881,14874,14920,15018,15049,15007,14955,14993,15104,15252,15228,15125,15051,15156,15062,15052,15170,15216,15362,15377,15455,15462,15516,15504,15608,15696,15633,15628,15633,15522,15477,15502,15513,15556,15533,15496,15368,15248,15155,15176,15279,15347,15365,15424,15413,15355,15333,15285,15291,15140,15099,14941,14819,14688,14763,14748,14678,14677,14554,14555,14474,14495,14395,14213,13946,13917,13541,13102,13005,12989,13162,13455,13440,13491,13470,13318,12783,12711,12511,12381,12275,12042,11769,11406,11134,10789,10381,9985,9608,9247,8850,8483,8034,7622,7253,6843,6503,6104,5712,5467,5201,5006,4818,4671,4577,4488,4419,4326,4294,4260,4201,4195,4146,4112,4118,4076,4055,4054,4064,4082,4052,4050,4065,4061,4093,4110,4061,4031,4010,3958,3978,3964,3943,3944,3970,3968,3982,3966,3869,3836,3860,3850,3843,3808,3756,3748,3768,3825,3929,3945,3952,3995,4038,4079,4123,4129,4202,4218,4182,
Natural gas,3307,3307,3441,3621,3718,3747,3660,3626,3533,3404,3269,3127,3017,2997,2965,2979,2975,2961,2946,2913,2898,2937,2967,2996,2976,2969,2925,2953,2971,2948,2963,2966,2998,2992,2978,2989,2992,3043,3039,3047,2999,2966,3001,3004,2959,2934,2914,2890,2892,2927,2731,2662,2725,2828,2950,3079,3113,3124,3145,3141,3099,3152,3164,3287,3728,3612,3925,4088,4193,4278,4555,4496,4422,4460,4355,4486,4635,4646,4622,4585,4546,4460,4423,4362,4347,4184,4140,4101,3930,3841,3676,3649,3552,3459,3414,3366,3254,3087,2950,2951,2976,2919,2829,2651,2415,2483,2617,2694,2802,2632,2450,2435,2480,2457,2443,2461,2470,2455,2606,2701,2704,2745,2648,2761,2720,2701,2701,2701,2649,2628,2663,2624,2660,2741,2719,2760,2706,2661,2662,2618,2576,2609,2569,2583,2556,2543,2564,2512,2540,2442,2377,2348,2353,2329,2320,2319,2309,2296,2293,2321,2327,2349,2346,2366,2364,2408,2400,2422,2419,2382,2276,2237,2266,2196,2169,2209,2276,2311,2231,2216,2330,2467,2546,2408,2420,2373,2358,2436,2475,2543,2585,2669,2782,2964,2983,3185,3294,3205,3270,3192,3182,3340,3346,3281,3310,3313,3152,3233,3303,3352,3340,3475,3598,3732,3909,3826,3980,4244,4263,4388,4470,4557,4754,5013,5229,5427,5652,5943,6054,6240,6274,6297,6304,6461,6669,7058,7241,7260,7276,7391,7400,7483,7477,7540,7607,7584,7589,7528,7496,7509,7402,7329,7221,6958,6908,6899,6682,6601,6710,6618,6633,6601,6555,6431,6459,6437,6475,6404,6078,5944,5962,5929,5957,5971,5967,5912,5855,5823,5781,5728,5602,5510,5384,5215,5219,5040,4919,4898
Large hydro,4861,4927,4980,4999,4954,4949,4974,4937,4958,5002,5001,4991,4981,5002,5021,5007,5000,5001,5004,5002,5010,5018,5021,5011,4949,4864,4820,4833,4833,4828,4834,4818,4811,4811,4808,4805,4792,4809,4823,4830,4829,4781,4767,4793,4805,4810,4810,4763,4784,4835,4862,4845,4852,4843,4837,4835,4837,4841,4850,4841,4833,4760,4722,4681,4718,4765,4760,4782,4784,4785,4793,4779,4714,4783,4895,4948,4976,4970,4949,4954,4959,4960,4959,4932,4867,4644,4481,4426,4344,4335,4297,4320,4297,4229,4240,4253,4133,3894,3880,3905,3917,3878,3837,3832,3807,3614,3510,3450,3424,3532,3571,3559,3547,3545,3532,3474,3419,3382,3074,3139,3216,3241,3216,3161,3186,3205,3176,3165,3134,3103,3068,2976,2954,2982,3000,3050,3094,3066,3035,2973,2898,3009,2903,2951,2948,2954,2958,2798,2770,2791,2808,2727,2697,2683,2685,2692,2717,2703,2692,2693,2696,2705,2683,2696,2713,2717,2755,2783,2845,2956,2928,2882,2846,2853,2869,2877,2857,2884,2978,2997,3060,2984,3020,3071,3102,3120,3093,3066,3070,3055,3044,3062,3067,3145,3102,3160,3503,3570,3563,3391,3325,3503,3550,3543,3395,3621,3681,3704,3770,3860,3922,3960,3989,4058,4041,4107,4151,4430,4628,4640,4646,4665,4679,4781,4826,4875,4935,5021,5074,5106,5188,5239,5289,5289,5261,5250,5286,5356,5367,5362,5361,5357,5360,5335,5336,5343,5346,5357,5326,5365,5391,5398,5457,5445,5401,5398,5409,5400,5330,5327,5317,5308,5310,5306,5303,5312,5395,5555,5595,5596,5599,5612,5594,5583,5556,5544,5411,5313,5381,5359,5289,5228,5206,5166,5139,5175,5191,5192
Imports,6090,5939,5689,5378,5345,5363,5364,5325,5375,5318,5384,5339,5368,5348,5387,5242,5229,5213,5181,5164,5104,5142,5119,5106,5128,5211,5204,5189,5158,5194,5166,5052,4997,5065,5090,5044,5003,4927,4919,4864,4789,4834,4844,4778,4741,4751,4801,4827,4881,5015,5141,5328,5334,5293,5295,5273,5318,5352,5427,5525,5703,5930,6216,6385,6191,6190,6086,6051,6071,6089,6058,6289,6614,6819,7049,6994,6921,6908,6874,6866,6838,6812,6722,6609,6403,6544,6669,6534,6536,6285,6063,5723,5390,5093,4764,4400,4166,4177,4040,3733,3515,3341,3254,3101,3100,3269,3195,3032,2911,3014,3014,2874,2746,2670,2545,2271,2137,2170,2244,2080,2037,1817,1728,1694,1715,1649,1657,1571,1585,1573,1531,1554,1442,1420,1424,1439,1334,1263,1116,1275,1540,1497,1452,1419,1309,1200,1121,1079,1014,1035,1036,1032,1061,1000,853,914,954,959,1048,1064,1053,963,888,890,880,950,1011,1090,1059,897,863,888,899,977,1003,1002,1033,948,1085,1090,1068,1165,1230,1184,1239,1360,1400,1528,1573,1603,1661,1663,1686,1573,1485,1746,1742,1862,1942,1862,1739,1664,1584,1706,1951,2131,2182,2378,2558,2591,2879,3048,3325,3526,3828,4349,4666,4610,4675,4976,5338,5762,6072,6165,6392,6526,6733,6895,7086,7116,7313,7502,7714,7803,7832,7735,7741,7785,7906,7942,8001,8081,8183,8214,8181,8186,8150,8113,8070,8023,8041,8085,8008,8084,8087,8015,8148,8120,7961,7985,7823,7735,7681,7626,7398,7212,6917,6780,6843,6801,6648,6509,6388,6299,6259,6137,6073,5994,5809,5730,5725,5632,5634,5666,5602,5537,5390,5320
Nuclear,2277,2278,2278,2278,2278,2279,2278,2279,2278,2278,2278,2278,2279,2277,2278,2277,2278,2277,2279,2278,2278,2278,2278,2276,2277,2276,2276,2275,2277,2276,2277,2276,2276,2276,2277,2276,2276,2276,2275,2276,2277,2278,2276,2277,2276,2276,2276,2277,2277,2277,2277,2277,2277,2278,2277,2277,2278,2279,2278,2279,2278,2280,2280,2278,2278,2278,2279,2278,2279,2278,2278,2278,2280,2278,2277,2278,2278,2278,2278,2279,2279,2278,2279,2279,2278,2278,2278,2279,2278,2279,2278,2279,2279,2279,2278,2278,2278,2279,2279,2279,2278,2278,2279,2279,2279,2280,2279,2280,2279,2279,2278,2278,2278,2278,2277,2277,2276,2276,2275,2276,2275,2275,2275,2275,2275,2275,2276,2275,2275,2275,2274,2275,2275,2275,2275,2275,2274,2275,2275,2275,2276,2275,2275,2275,2275,2275,2275,2276,2276,2276,2276,2276,2275,2275,2274,2274,2275,2274,2274,2275,2274,2275,2274,2274,2274,2274,2275,2275,2274,2275,2274,2274,2275,2275,2275,2275,2276,2276,2275,2276,2276,2276,2276,2277,2277,2276,2277,2276,2276,2276,2276,2276,2277,2277,2276,2275,2276,2275,2274,2274,2274,2274,2274,2275,2273,2275,2273,2274,2273,2274,2273,2274,2274,2273,2274,2274,2274,2273,2274,2274,2273,2274,2276,2275,2275,2276,2275,2275,2275,2276,2276,2276,2275,2275,2276,2275,2276,2276,2275,2276,2275,2276,2276,2277,2278,2277,2277,2277,2277,2277,2278,2278,2277,2277,2275,2276,2275,2276,2275,2276,2276,2275,2275,2276,2275,2275,2274,2274,2276,2277,2277,2278,2277,2278,2277,2277,2277,2278,2277,2277,2277,2277,2278,2277,2277,2277,2278,2277
Coal,5,5,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,5,6,5,7,7,7,8,6,6,5,5,6,6,6,6,5,5,5,5,5,6,5,5,5,5,5,5,4,4,5,4,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,6,6,6,6,6,6,7,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,5,5,5,5,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,7,6,6,6,6,6,6,6,7,7,6,6,5,4,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
