Supply 04/14/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5045,5050,5059,5043,5010,4994,4990,4986,4968,4946,4916,4887,4875,4841,4806,4779,4735,4714,4663,4625,4626,4642,4675,4704,4738,4794,4858,4957,5017,5017,5051,5088,5165,5230,5249,5298,5329,5319,5286,5275,5260,5254,5241,5197,5172,5133,5101,5072,5058,5062,5059,5048,5010,4938,4913,4893,4880,4897,4950,4981,4998,5006,4991,5001,4975,4996,4975,4978,4942,4904,4865,4812,4756,4761,4810,4853,4824,4824,4841,4882,4957,4988,5029,5168,5411,5647,5996,6222,6536,6834,7244,7751,8081,8273,8405,8464,8655,9144,9569,9630,9853,10023,10040,10124,10122,10014,10050,10260,10528,11034,11595,11429,11332,11239,11206,11178,11182,11082,11040,11120,11058,11203,11328,11409,11401,11424,11365,11330,11324,11271,11210,11298,11438,11587,11706,11854,11855,11862,11727,11700,11661,11638,11600,11627,11776,11829,11974,12062,12106,12190,12201,12270,12340,12418,12445,12408,12364,12319,12360,12351,12410,12490,12566,12566,12617,12647,12543,12554,12594,12575,12526,12524,12539,12623,12663,12865,13088,12959,13018,12986,12901,12787,12808,12847,12868,12893,12928,13269,13337,13246,13317,13335,13323,13084,13210,13072,12819,12970,13149,13300,13499,13537,13691,13666,13342,12577,12060,12003,11650,11732,11852,11731,11391,11037,10806,10436,10014,9710,9425,9154,8828,8559,8187,7870,7459,7063,6756,6503,6291,6156,6052,5895,5770,5708,5673,5618,5576,5540,5528,5500,5456,5446,5395,5368,5331,5295,5280,5276,5262,5259,5283,5258,5228,5226,5195,5184,5187,5195,5158,5148,5148,5148,5156,5178,5183,5224,5220,5222,5225,5207,5176,5198,5177,5152,5106,5144,5196,5252,5317,5339,5368,5382,5361,5390,5422,5449,5460,5458,
Natural gas,4039,3927,3712,3639,3686,3740,3700,3620,3578,3549,3535,3527,3496,3317,3082,2996,2967,2991,3012,2971,2991,2948,2894,2888,2850,2836,2800,2726,2622,2610,2598,2621,2621,2622,2625,2613,2620,2603,2575,2570,2617,2605,2554,2645,2599,2580,2584,2566,2530,2401,2319,2311,2365,2392,2435,2466,2439,2448,2424,2415,2412,2380,2362,2423,2398,2388,2384,2396,2385,2404,2401,2381,2336,2318,2298,2307,2302,2323,2307,2330,2309,2312,2279,2208,2187,2022,1769,1727,1716,1674,1589,1554,1557,1531,1465,1571,1586,1455,1350,1388,1384,1336,1440,1316,1319,1351,1379,1332,1385,1285,1284,1281,1260,1179,1160,1173,1183,1167,1235,1168,1179,1174,1317,1328,1377,1346,1330,1375,1319,1374,1344,1325,1298,1235,1286,1307,1369,1336,1315,1288,1305,1277,1261,1239,1239,1249,1251,1253,1262,1248,1262,1271,1271,1272,1258,1268,1273,1317,1371,1397,1400,1391,1391,1386,1438,1420,1512,1488,1510,1469,1396,1375,1418,1372,1410,1344,1349,1375,1357,1434,1406,1418,1361,1367,1414,1404,1437,1406,1512,1535,1564,1602,1742,1813,1748,1896,1992,2021,1961,1986,1965,1986,1979,2068,2252,2460,2482,2545,2532,2363,2423,2442,2525,2619,2684,2771,2779,3054,3224,3330,3383,3392,3489,3632,3730,3886,4280,4526,4648,4729,4741,5032,5272,5394,5489,5719,5933,6086,6183,6306,6394,6532,6673,6599,6507,6309,6332,6255,6176,6080,5732,5589,5604,5461,5244,5229,5070,4944,4910,4874,4787,4706,4547,4506,4555,4611,4596,4584,4557,4520,4502,4308,4182,4097,4042,3949,3787,3535,3326,3222,3168,3090,3024,2961,2848,2812,2791,2816
Large hydro,4224,4259,4291,4279,4272,4264,4268,4253,4247,4247,4248,4241,4237,4272,4276,4259,4274,4288,4269,4255,4254,4246,4236,4239,4230,4212,4205,4242,4235,4207,4181,4179,4172,4169,4174,4170,4160,4202,4233,4223,4215,4218,4207,4228,4245,4239,4217,4198,4191,4207,4190,4198,4202,4204,4198,4209,4210,4198,4194,4197,4213,4234,4227,4231,4256,4270,4270,4277,4279,4283,4318,4352,4311,4298,4287,4284,4289,4303,4297,4316,4326,4324,4314,4294,4285,4317,4298,4291,4290,4246,4173,4114,4093,4017,3886,3881,3884,3755,3601,3581,3548,3507,3516,3528,3521,3489,3499,3457,3424,3200,2988,2878,3020,3166,3224,3184,3180,3053,3047,3176,3207,3035,2874,2868,2883,2896,2897,2894,2871,2866,2880,2863,2859,2819,2806,2802,2794,2800,2800,2775,2821,2823,2832,2814,2793,2775,2746,2732,2733,2741,2737,2739,2731,2719,2717,2723,2727,2711,2683,2690,2694,2700,2708,2713,2715,2704,2744,2750,2766,2899,2954,2968,2987,2981,2999,2969,2923,2918,2945,2972,2987,2994,3005,3001,2998,3029,3040,3001,2970,2988,2975,3000,3012,3041,3012,3016,3097,3159,3149,3158,3162,3162,3169,3111,3141,3297,3380,3381,3705,3741,3730,3780,3808,3825,3780,3775,3806,3906,4036,4089,4283,4396,4409,4455,4502,4515,4514,4512,4513,4471,4466,4431,4437,4466,4488,4485,4487,4470,4448,4445,4473,4534,4459,4513,4568,4644,4635,4639,4664,4686,4815,4752,4659,4687,4689,4667,4668,4653,4570,4522,4518,4520,4519,4462,4456,4520,4533,4516,4519,4502,4506,4514,4511,4472,4450,4441,4459,4467,4480,4458,4463,4456,4450,4458,4447,4463,4448,4444
Imports,4959,4959,5074,5044,4950,4850,4820,4820,4791,4776,4742,4697,4677,4797,5021,5104,5070,5040,4970,4995,4941,4901,4890,4805,4753,4717,4694,4600,4553,4542,4492,4434,4346,4230,4157,4110,4054,4030,4051,4023,4002,4002,4047,3998,3997,4050,4065,4132,4182,4296,4425,4438,4418,4457,4423,4381,4480,4468,4427,4425,4436,4488,4534,4548,4561,4595,4587,4634,4695,4770,4834,4891,5074,5246,5313,5278,5283,5195,5140,5058,4969,4883,4846,4790,4629,4543,4517,4334,4061,3815,3573,3220,2861,2712,2645,2570,2460,2194,2018,2035,1825,1710,1667,1546,1468,1569,1499,1320,1062,804,437,704,636,547,463,458,446,613,613,393,351,384,536,426,365,308,301,257,241,229,255,159,20,-79,-142,-296,-344,-375,-299,-285,-297,-262,-196,-224,-346,-428,-536,-603,-652,-698,-755,-825,-857,-916,-912,-915,-881,-871,-899,-933,-945,-1008,-1055,-1049,-1098,-1099,-1078,-1109,-1148,-1144,-1075,-998,-993,-1053,-1082,-1144,-1252,-1094,-1099,-1076,-959,-844,-804,-734,-660,-659,-650,-828,-878,-804,-787,-753,-895,-647,-598,-422,-234,-381,-359,-378,-431,-337,-381,-248,2,509,1047,1180,1234,1225,1151,1346,1682,2094,2392,2831,3286,3426,3543,3801,4011,4244,4547,4804,5120,5418,5479,5594,5790,5955,6151,6195,6280,6365,6418,6494,6559,6619,6669,6655,6675,6473,6426,6479,6551,6647,6581,6624,6622,6674,6807,6865,6990,7045,7111,7100,7225,7205,7205,7229,7207,7133,7167,7098,6943,6621,6423,6343,6239,6145,6042,6030,6056,6046,6037,5978,5924,5957,5989,5957,5869,5812,5742,5650,5649,5540,5430,5328
Nuclear,2283,2284,2284,2283,2284,2285,2285,2285,2284,2285,2284,2285,2285,2285,2285,2285,2285,2284,2284,2284,2284,2284,2284,2284,2285,2284,2285,2284,2285,2284,2284,2284,2284,2285,2285,2284,2285,2286,2285,2286,2286,2286,2286,2285,2285,2286,2287,2286,2286,2286,2286,2285,2284,2284,2284,2284,2284,2284,2284,2285,2284,2286,2286,2286,2285,2285,2285,2286,2286,2287,2286,2286,2286,2286,2286,2286,2286,2286,2287,2287,2287,2287,2288,2286,2286,2286,2286,2287,2287,2288,2287,2287,2287,2286,2286,2285,2286,2286,2286,2285,2285,2285,2285,2285,2285,2286,2285,2285,2286,2286,2286,2286,2285,2285,2284,2285,2285,2286,2286,2285,2285,2284,2284,2284,2284,2284,2284,2285,2283,2284,2282,2283,2283,2283,2281,2282,2281,2282,2282,2284,2283,2282,2282,2282,2282,2282,2282,2282,2282,2283,2283,2283,2283,2283,2282,2283,2283,2282,2283,2282,2283,2283,2283,2282,2281,2281,2280,2281,2281,2280,2280,2280,2281,2281,2281,2282,2282,2282,2282,2282,2281,2282,2281,2282,2282,2282,2283,2282,2284,2283,2284,2284,2284,2285,2283,2284,2284,2285,2284,2285,2283,2283,2284,2284,2284,2283,2284,2283,2284,2283,2283,2284,2284,2283,2285,2284,2283,2284,2284,2284,2284,2284,2285,2285,2285,2285,2285,2285,2285,2285,2286,2286,2287,2286,2287,2286,2286,2285,2285,2284,2286,2284,2284,2285,2284,2285,2284,2284,2284,2284,2285,2285,2284,2284,2285,2284,2284,2284,2284,2283,2283,2283,2283,2283,2283,2282,2282,2282,2281,2283,2282,2282,2283,2282,2282,2282,2282,2283,2282,2283,2282,2283,2284,2284,2283,2283,2284,2283
Coal,7,8,7,7,7,7,7,7,7,7,7,8,7,8,8,7,7,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,7,8,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,9,8,9,9,8,8,8,8,8,7,7,8,8,8,7,7,7,8,7,7,8,8,8,7,7,7,7,8,7,8,7,7,7,7,8,8,8,8,7,7,7,7,7,7,8,7,8,8,8,8,8,8,9,8,8,8,8,8,8,7,7,8,8,8,8,8,7,8,8,7,7,7,7,6,7,7,7,7,7,7,8,7,7,7,7,7,7,7,8,8,8,7,7,8,8,7,8,8,7,7,7,8,8,8,7,8,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,8,7,7,7,8,8,8,8,7,8,8,8,8,8,8,8,8,7,7,7,7,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,8,7,7,7,7,7,7,7,7,9,8,8,8,9,8,8,8
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
