Supply 05/02/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5350,5513,5500,5465,5467,5453,5466,5482,5430,5392,5315,5257,5194,5177,5184,5159,5127,5196,5201,5228,5221,5200,5208,5215,5188,5172,5147,5141,5142,5157,5162,5164,5139,5117,5123,5091,5041,5036,5069,5060,5071,5063,5067,5035,5005,4947,4902,4873,4823,4778,4728,4639,4571,4464,4371,4299,4245,4154,4078,3990,3929,3994,4016,3923,3899,3891,3843,3822,3881,3918,3925,3937,3924,3986,4051,4133,4221,4355,4462,4647,4833,5106,5416,5707,6068,6251,6582,6941,7365,7654,7831,8144,8523,8831,8969,9176,9365,9709,9973,10065,10230,10365,10455,10699,10747,10851,10757,10752,11172,11387,11484,11599,11819,11613,11403,11332,11334,11417,11493,11663,11587,11473,11773,12169,12123,11979,11895,11693,11780,11907,11721,11455,11563,11676,11699,11478,11540,11546,11458,11748,12047,11940,11852,11774,11745,11811,11740,11663,11879,12075,12065,12220,12256,12177,12131,12229,12250,12193,12041,12125,12213,12169,12059,12099,11973,11949,11936,11894,11930,12061,12069,12004,12006,11949,11921,11809,11656,11784,11922,12098,12317,12483,12503,12517,12465,12450,12329,12137,12188,12314,12288,12238,12032,11616,11541,11787,11906,11896,11909,11961,11975,11951,11962,11931,11847,11636,11299,11216,11262,11195,11133,11114,10902,10672,10439,10330,10105,9786,9593,9283,8996,8621,8259,7809,7454,7146,6849,6580,6314,6154,5905,5715,5571,5484,5387,5297,5212,5166,5180,5202,5228,5246,5267,5282,5255,5244,5207,5139,5173,5171,5142,5132,5148,5167,5232,5256,5289,5328,5293,5254,5244,5245,5236,5244,5259,5338,5324,5218,5165,5143,5119,5135,5157,5179,5202,5189,5166,5099,5058,5020,4992,4935,4854,4793,4718,4653,4603,4577,
Natural gas,4151,3891,3792,3897,3880,4035,4196,4073,4061,4303,4364,4322,4305,4236,4106,4147,4191,4132,4024,3852,3834,3711,3630,3599,3626,3472,3402,3375,3466,3370,3339,3338,3350,3380,3397,3396,3464,3191,2958,2926,2924,2906,2934,2930,2899,2911,2943,2912,2909,2813,2630,2613,2645,2783,2981,3130,3173,3202,3292,3386,3548,3725,3757,3775,4093,4088,4231,4815,4770,4954,5213,5142,5084,4847,4503,4407,4491,4482,4421,4185,4085,4073,3985,3935,4022,4059,3891,3539,3228,3016,2950,2912,2857,2876,2876,2847,2806,2710,2654,2642,2593,2620,2613,2852,2910,2885,2914,2917,2816,2917,3051,2942,2919,2994,3071,3087,3040,3028,3185,3158,3224,3148,3115,3161,3237,3196,3222,3172,3127,3128,3272,3239,3181,3066,3069,3142,3139,3156,3168,3163,3188,3221,3261,3231,3092,3136,3199,3205,3237,3388,3447,3450,3487,3438,3540,3485,3478,3561,3602,3532,3561,3615,3536,3554,3559,3603,3573,3510,3502,3533,3473,3461,3398,3565,3545,3581,3580,3545,3588,3586,3642,3699,3709,3665,3666,3705,3757,3718,3621,3657,3819,3861,4043,4249,4218,4121,4128,4122,4189,4305,4410,4468,4509,4471,4856,4591,4468,4526,4548,4616,4660,4676,4853,4867,4907,5017,5248,5655,5738,5845,5879,5946,6117,6242,6393,6520,6709,6874,7030,7134,7114,7051,7141,7150,7120,7147,7236,7298,7439,7392,7405,7394,7344,7330,7341,7328,7328,7293,7229,7173,7187,7214,7173,7093,7151,7007,6771,6562,6452,6456,6499,6439,6330,6261,6201,5687,5504,5316,5268,5245,5205,5085,4944,4824,4754,4680,4628,4480,4420,4462,4421,4386,4333,4291,4219,4182,4142,4202
Large hydro,4776,4678,4548,4493,4457,4277,4273,4261,4225,3989,3972,3883,3777,3824,3790,3707,3685,3653,3741,3764,3801,3804,3807,3796,3738,3778,3811,3829,3799,3758,3777,3789,3795,3794,3819,3812,3738,3875,3882,3863,3827,3750,3722,3781,3795,3802,3874,3942,3962,4142,4202,4186,4157,4128,4115,4114,4124,4136,4179,4187,4179,4100,4111,4178,4186,4202,4201,4114,4120,4077,4066,4136,4130,4478,4676,4716,4763,4750,4735,4838,4806,4781,4753,4707,4495,4476,4516,4477,4478,4505,4502,4429,4289,4185,4180,4141,4176,4166,4269,4256,4236,4252,4215,3927,3851,3829,3759,3754,3719,3617,3697,3765,3869,3882,3793,3756,3730,3689,3627,3562,3664,3627,3588,3481,3499,3577,3536,3539,3545,3488,3498,3612,3689,3605,3526,3530,3507,3523,3541,3606,3632,3574,3491,3471,3452,3370,3392,3406,3353,3214,3115,3212,3323,3408,3470,3497,3179,2785,2717,2732,2688,2844,2933,2911,2870,2899,2925,2941,2910,3011,3043,3133,2962,2878,2928,2993,3033,2923,2773,2695,2641,2632,2801,2949,2999,3002,3006,3200,3196,3104,3179,3241,3285,3411,3610,3579,3626,3648,3643,3543,3478,3499,3576,3565,3872,4218,4142,4076,4092,4249,4258,4234,4352,4407,4532,4661,4602,4494,4519,4678,4914,5069,5181,5237,5242,5239,5209,5186,5156,5135,5172,5188,5211,5232,5228,5235,5247,5254,5310,5325,5300,5218,5189,5189,5228,5219,5209,5199,5182,5146,5136,5124,5102,5041,5052,5071,5169,5250,5247,5226,5133,5118,5158,5220,5237,5193,5221,5201,5191,5175,5147,5143,5152,5160,5160,5156,5153,5142,5140,5130,5115,5109,5119,5111,5106,5111,5106,5055
Imports,5550,5668,5815,5820,5752,5842,5777,5827,5835,6024,6019,6110,6197,6221,6288,6335,6343,6262,6249,6249,6226,6246,6276,6206,6196,6279,6342,6343,6230,6276,6266,6233,6184,6128,6099,6046,6090,6057,6070,6127,6149,6232,6262,6249,6292,6335,6332,6291,6317,6289,6363,6523,6574,6616,6641,6634,6716,6830,6851,6817,6902,7121,7336,7454,7204,7340,7309,7094,7121,7060,6927,6973,7110,7147,7215,7314,7227,7183,7188,7290,7375,7228,7199,7033,6863,6907,6848,6949,6903,6702,6501,6286,6137,5909,5732,5509,5313,5124,4951,4773,4671,4490,4343,4411,4465,4403,4461,4394,4128,3933,3794,3468,3082,3201,3399,3425,3378,3338,3260,3123,3006,3039,2814,2368,2276,2300,2328,2588,2519,2467,2558,2630,2426,2522,2659,2774,2757,2693,2698,2349,2101,2186,2305,2416,2512,2424,2407,2381,2147,2062,2165,2015,1861,1871,2057,2225,2291,2478,2684,2581,2614,2556,2582,2661,2851,2887,2893,2941,2991,2783,2797,2766,2991,3082,3100,3111,3235,3246,3279,3275,3168,2959,2812,2642,2634,2707,2862,2815,2773,2746,2694,2656,2651,2887,2855,2690,2599,2658,2641,2663,2698,2739,2769,2905,2912,2980,3198,3252,3312,3269,3394,3501,3548,3786,4000,3952,4004,4036,4174,4362,4456,4691,4889,5200,5488,5791,6007,6195,6479,6500,6826,7075,7193,7321,7528,7707,7846,7948,7927,8030,8140,8278,8409,8400,8389,8401,8397,8382,8330,8339,8264,8213,8124,8130,7971,7909,7992,7951,7933,7845,7744,7709,7650,7507,7320,7579,7492,7610,7573,7466,7453,7372,7324,7225,7100,6978,6829,6952,6888,6756,6632,6611,6589,6546,6503,6530,6521,6446
Nuclear,2278,2276,2278,2277,2278,2278,2278,2278,2278,2278,2278,2278,2278,2278,2277,2278,2279,2279,2279,2279,2280,2280,2281,2280,2281,2280,2280,2280,2280,2280,2281,2280,2281,2281,2280,2280,2280,2281,2279,2280,2280,2280,2280,2279,2278,2279,2277,2278,2278,2278,2279,2279,2279,2278,2279,2280,2279,2279,2279,2280,2280,2279,2278,2278,2278,2278,2278,2279,2277,2277,2278,2277,2278,2279,2279,2278,2279,2278,2279,2279,2279,2279,2278,2279,2279,2279,2279,2279,2280,2279,2280,2279,2278,2278,2278,2278,2278,2278,2279,2278,2278,2279,2279,2279,2278,2279,2278,2279,2278,2279,2278,2279,2279,2279,2279,2279,2279,2279,2278,2279,2278,2278,2278,2278,2279,2279,2279,2280,2279,2279,2278,2278,2278,2277,2277,2276,2276,2275,2275,2275,2274,2275,2274,2274,2274,2274,2273,2274,2274,2274,2275,2274,2274,2275,2274,2274,2275,2275,2276,2276,2274,2274,2274,2276,2275,2276,2276,2275,2273,2274,2272,2273,2274,2273,2273,2274,2273,2275,2274,2275,2274,2275,2274,2274,2273,2274,2275,2274,2275,2275,2274,2275,2275,2275,2274,2275,2274,2275,2275,2274,2274,2274,2274,2274,2274,2275,2274,2275,2274,2275,2276,2275,2276,2275,2275,2276,2277,2276,2276,2275,2276,2276,2276,2277,2278,2277,2278,2277,2278,2277,2278,2277,2278,2279,2279,2278,2277,2277,2277,2277,2277,2278,2277,2278,2277,2277,2277,2278,2278,2278,2278,2279,2280,2279,2278,2278,2280,2277,2280,2279,2279,2280,2280,2281,2279,2279,2278,2277,2277,2277,2277,2276,2278,2278,2278,2279,2278,2279,2278,2278,2278,2279,2280,2278,2278,2279,2279,2278
Coal,4,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,3,4,4,5,7,7,6,7,6,6,6,8,7,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,6,6,6,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,4,4,4,5,4,4,5,5,5,5,5,4,4,3,5,6,5,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,6,5,6,5,5,5,5,5,5,5,6,6,5,6,6,6,5,5,6,5,6,5,5,5,6,5,5,6,5,5,6,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,5,5,5,6,5,5
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
