Supply 04/07/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5195,5164,5084,5045,4951,4855,4822,4844,4810,4805,4777,4741,4707,4731,4724,4736,4751,4765,4718,4670,4646,4595,4562,4543,4515,4538,4538,4522,4477,4465,4477,4488,4572,4684,4764,4839,4897,4950,5007,5006,4996,4984,4934,4907,4860,4757,4730,4670,4606,4581,4589,4600,4557,4569,4546,4475,4414,4379,4384,4389,4404,4441,4439,4436,4428,4344,4286,4249,4233,4217,4181,4142,4125,4105,4089,4062,4066,4055,4044,4049,4073,4147,4266,4349,4525,4675,4894,5070,5446,5972,6279,6694,7100,7402,7682,8001,8418,8863,9089,9145,9290,9464,9480,9656,9677,9382,9590,10346,10613,10696,10618,10555,10669,10823,11230,11489,11392,11025,11174,11205,11082,10986,10745,10708,10936,10770,10388,10555,10992,10921,10983,11278,11353,11118,11010,11185,11440,11606,11083,10616,10511,10420,10504,10763,10697,10734,10907,11013,11181,11012,10890,10906,11118,11333,11391,11430,11612,11767,11766,11639,11563,11583,11598,11532,11625,11555,11518,11606,11631,11365,11209,11250,11357,11296,11259,11475,11563,11781,11924,11952,11802,11875,11942,11919,12310,12592,13135,13011,12185,11806,12305,12597,12835,12201,11469,11060,10545,10783,11608,12371,12420,12148,12197,11758,11485,11214,11184,10996,10860,10947,10826,10837,10388,9750,9025,8463,8203,7937,7603,7349,7101,6977,6831,6603,6390,6164,5908,5722,5569,5441,5374,5291,5253,5258,5216,5202,5193,5208,5204,5252,5251,5269,5289,5299,5318,5336,5321,5303,5315,5281,5253,5272,5264,5260,5202,5134,5114,5144,5147,5131,5120,5121,5104,5089,5118,5156,5159,5133,5128,5121,5082,5083,5125,5116,5063,5011,4981,4964,4905,4845,4818,4783,4797,4799,4779,4768,4718,4707,
Natural gas,2634,2631,2627,2558,2556,2596,2587,2565,2547,2539,2562,2544,2387,2275,2217,2194,2187,2175,2101,2066,2061,2064,2038,1997,1930,1818,1782,1819,1839,1804,1797,1803,1715,1674,1639,1653,1634,1582,1538,1496,1512,1486,1493,1466,1455,1450,1482,1459,1553,1567,1628,1621,1634,1654,1638,1651,1636,1619,1601,1581,1602,1574,1592,1581,1556,1549,1563,1580,1588,1570,1602,1613,1626,1624,1614,1653,1680,1699,1701,1698,1659,1646,1656,1690,1678,1946,2084,2051,1965,1770,1651,1681,1708,1687,1658,1643,1694,1641,1635,1689,1750,1759,1729,1731,1746,1813,1738,1628,1619,1495,1582,1590,1504,1487,1413,1426,1479,1568,1597,1622,1750,1970,2092,1955,2111,2189,2425,2265,2090,2103,2077,1970,1940,2074,2116,2052,1995,1877,2199,2378,2388,2315,2271,2206,2254,2056,1959,1955,1935,2006,2054,2041,2020,2002,2065,1991,1971,1940,1963,1999,2088,2049,2066,2106,2107,2078,2125,2119,2086,2141,2127,2100,2045,2154,2127,2073,2089,2041,2106,2057,2088,2042,2122,2200,2060,2068,2078,2204,2546,2735,2555,2320,2289,2331,2373,2540,2376,2234,1993,2052,2139,2331,2271,2314,2284,2478,2459,2457,2560,2460,2433,2601,2690,2879,2976,3063,3090,3291,3427,3530,3591,3728,3974,4144,4190,4272,4608,4659,4822,4879,4875,4980,5181,5328,5578,5776,5954,6063,6092,6051,6038,6002,5974,5894,5841,5777,5774,5741,5592,5594,5404,5301,5285,5186,5169,5193,5181,5166,5175,5086,4992,4989,4985,4843,4723,4563,4460,4448,4361,4216,4123,3956,3740,3564,3584,3647,3566,3494,3472,3434,3404,3393,3368,3334,3323,3297,3279,3206
Large hydro,4034,3982,4029,3983,3948,3945,3948,3920,3911,3832,3776,3784,3866,3970,4001,3955,3952,3941,3950,3942,3934,3943,3932,3933,3918,3951,3953,3942,3915,3894,3857,3828,3822,3835,3820,3831,3824,3814,3838,3818,3822,3853,3886,3896,3897,3896,3903,3906,3902,3835,3810,3809,3787,3823,3850,3918,3940,3947,3954,3958,3971,3970,3989,3989,4018,4043,4057,4097,4115,4107,4113,4126,4119,4096,4077,4065,4041,4034,4036,4032,4019,3950,3920,3893,3851,3744,3698,3639,3582,3545,3479,3467,3504,3509,3503,3398,3347,3315,3429,3409,3395,3397,3386,3396,3426,3491,3532,3455,3335,3087,3020,3059,3106,3080,2987,2820,2813,2878,2945,2909,3039,3143,3236,3111,2696,2545,2597,2587,2500,2578,2487,2390,2306,2325,2451,2413,2356,2259,2284,2440,2531,2564,2584,2567,2535,2539,2496,2468,2461,2501,2513,2510,2503,2497,2490,2465,2418,2358,2334,2373,2455,2486,2525,2584,2604,2624,2688,2691,2701,2769,2785,2771,2758,2770,2770,2755,2756,2742,2745,2739,2762,2681,2645,2656,2632,2532,2411,2329,2399,2533,2581,2585,2484,2760,2980,3112,3298,3474,3314,3100,3011,3068,3188,3314,3323,3461,3525,3545,3600,3635,3600,3606,3688,3825,4009,4036,4005,3886,3834,3863,3895,3859,3795,3803,3889,3905,3876,3887,3887,3921,3943,3920,3922,3946,3951,3947,3954,3925,3916,3898,3896,3856,3844,3844,3859,3856,3854,3853,3869,3876,3910,3889,3883,3878,3868,3857,3839,3838,3831,3863,3856,3845,3824,3827,3814,3765,3769,3684,3682,3675,3647,3649,3708,3756,3695,3658,3664,3584,3571,3497,3472,3452,3433,3430,3433,3425,3430,3434
Imports,6442,6468,6427,6465,6453,6409,6347,6305,6343,6347,6361,6337,6357,6324,6258,6261,6172,6161,6168,6205,6212,6200,6219,6200,6224,6269,6243,6189,6203,6237,6222,6226,6193,6084,5975,5871,5813,5798,5755,5753,5739,5715,5715,5753,5766,5855,5870,5931,5934,5979,6040,6049,6096,6044,6053,6096,6165,6172,6163,6210,6192,6195,6242,6313,6296,6353,6412,6488,6516,6566,6616,6684,6751,6945,7099,7184,7265,7250,7237,7249,7216,7171,7032,6930,6774,6650,6528,6471,6278,6032,5921,5469,4939,4647,4360,4112,3750,3452,3131,3039,2898,2662,2639,2466,2310,2460,2222,1626,1437,1542,1616,1612,1458,1317,1058,982,1006,1180,952,952,1121,940,999,880,801,911,1096,993,731,800,706,622,590,606,544,412,294,234,407,492,582,646,623,439,507,645,604,508,382,393,492,489,362,202,139,170,106,45,33,31,-50,-102,-90,-124,-176,-101,-139,-241,-293,-36,119,150,139,192,261,288,182,88,-13,20,206,289,286,389,154,44,-248,-75,481,581,296,361,343,675,1081,1246,1881,1895,1521,1190,1207,1401,1377,1765,2034,2223,2384,2613,2763,2873,3234,3226,3575,4076,4646,5245,5601,5913,6235,6508,6734,6905,7029,7191,7389,7532,7636,7821,7946,8105,8287,8450,8447,8472,8482,8481,8476,8500,8520,8600,8642,8660,8635,8683,8725,8729,8689,8691,8741,8680,8809,8817,8722,8665,8630,8565,8549,8416,8257,8202,8192,8062,7942,7953,7905,7929,7853,7771,7770,7773,7743,7802,7827,7746,7614,7521,7512,7549,7491,7519,7530,7464,7319,7198,7118,7092,6980,6896
Nuclear,2274,2274,2274,2274,2273,2273,2272,2272,2272,2270,2270,2272,2271,2272,2273,2272,2271,2271,2272,2270,2271,2270,2269,2271,2270,2270,2269,2270,2271,2271,2271,2273,2272,2272,2272,2273,2273,2273,2273,2273,2274,2274,2274,2273,2274,2274,2273,2273,2272,2272,2273,2272,2273,2272,2272,2274,2273,2273,2271,2272,2273,2274,2273,2273,2273,2274,2274,2275,2275,2276,2276,2276,2275,2275,2276,2277,2277,2277,2276,2276,2277,2277,2277,2277,2277,2276,2276,2275,2275,2275,2274,2274,2274,2275,2275,2274,2274,2277,2275,2276,2276,2275,2276,2276,2276,2276,2277,2277,2278,2279,2279,2279,2280,2279,2280,2280,2280,2280,2281,2279,2279,2280,2279,2280,2280,2280,2279,2278,2277,2278,2278,2278,2278,2278,2277,2277,2278,2278,2279,2278,2278,2278,2278,2277,2278,2279,2279,2279,2278,2278,2278,2277,2278,2278,2278,2277,2278,2278,2278,2277,2277,2278,2277,2278,2278,2278,2278,2277,2277,2276,2275,2276,2276,2275,2276,2277,2277,2276,2277,2277,2276,2276,2276,2277,2278,2277,2277,2277,2276,2275,2276,2277,2277,2277,2276,2277,2277,2277,2276,2276,2277,2277,2277,2277,2276,2276,2276,2275,2275,2275,2274,2274,2276,2276,2275,2275,2275,2276,2276,2277,2277,2278,2278,2277,2276,2277,2278,2277,2278,2277,2278,2277,2278,2278,2278,2279,2279,2280,2280,2281,2280,2281,2280,2280,2278,2278,2277,2279,2278,2279,2279,2278,2279,2278,2278,2278,2279,2280,2280,2279,2279,2279,2279,2278,2279,2278,2278,2278,2278,2280,2280,2279,2279,2279,2278,2278,2277,2277,2276,2278,2278,2279,2279,2279,2279,2278,2280,2279
Coal,14,14,14,14,13,13,13,13,13,12,12,12,13,13,13,12,12,12,12,12,12,13,13,12,13,13,13,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,13,13,13,13,13,13,13,12,12,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,11,11,12,12,11,11,11,12,12,12,12,12,11,11,11,11,12,12,12,12,12,12,12,12,12,12,11,11,12,13,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,12,11,11,12,12,12,12,12,12,12,12,13,13,12,12,12,12,12,13,13,12,12,13,13,12,12,12,12,12,11,11,12,12,12,12,12,13,12,11,12,12,12,12,11,11,11,12,12,11,11,11,11,12,12,12,12,11,11,11,10,11,12,11,11,10,10,11,11,11,12,11,11,10,10,11,11,11,11,11,10,11,11,11,11,11,11,11,12,11,11,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,9,9,9,9,9,9,9,10,10,10,9,9,10,10,9,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
